"id","tissue.pair","r","n","pvalue","qvalue"
"cg25919221","CRBLM-TCTX",0.0214719659322047,97,0.834638009390701,0.977072202319172
"cg25928444","CRBLM-TCTX",0.0373694107490371,96,0.717745176111559,0.947309909850323
"cg25934198","CRBLM-TCTX",-0.00196249537461904,97,0.984779051323105,0.997635019987013
"cg25935911","CRBLM-TCTX",0.205361577630024,97,0.0435996945287199,0.229755693640108
"cg25943276","CRBLM-TCTX",0.0770983144096197,97,0.452890487575494,0.860942004124364
"cg25944100","CRBLM-TCTX",-0.0125686936387374,97,0.90275064330542,0.988983943340725
"cg25946374","CRBLM-TCTX",0.0492553462534894,97,0.631859596866347,0.923759822101984
"cg25946389","CRBLM-TCTX",0.624183101642436,97,8.44116759839754e-12,1.60279660066739e-10
"cg25947945","CRBLM-TCTX",-0.253481534630861,97,0.0122382768443028,0.0776691723948313
"cg25948180","CRBLM-TCTX",0.0891012964556245,97,0.3854503077487,0.822083648631834
"cg25949363","CRBLM-TCTX",0.0913109672605357,97,0.373728756695063,0.820385176250192
"cg25956985","CRBLM-TCTX",0.170049555353424,97,0.0958660120689472,0.406888322717975
"cg25957124","CRBLM-TCTX",-0.048043396649293,97,0.64027914828243,0.925966452496021
"cg25957967","CRBLM-TCTX",0.0966342953943778,97,0.346394666750083,0.801871168340518
"cg25965576","CRBLM-TCTX",0.0711279543503637,97,0.488733064627783,0.878477312701262
"cg25974617","CRBLM-TCTX",0.0881565862396759,97,0.390528390360863,0.826897585007877
"cg25982743","CRBLM-TCTX",-0.0190859517599382,97,0.852793847500576,0.981792477536151
"cg25983380","CRBLM-TCTX",0.241298743324251,97,0.0172654518837959,0.104349187287375
"cg25989745","CRBLM-TCTX",-0.052162103398088,97,0.611858130367986,0.91395368100001
"cg25997474","CRBLM-TCTX",-0.177069365701658,97,0.082729878309333,0.367505475227518
"cg26014796","CRBLM-TCTX",0.0462857707456104,97,0.652570742152338,0.926767236522496
"cg26020513","CRBLM-TCTX",0.664849341703807,96,1.50267713685276e-13,3.27793291713462e-12
"cg26024531","CRBLM-TCTX",0.0358368360789713,97,0.727473475941163,0.948522539485615
"cg26025891","CRBLM-TCTX",0.0476636449104755,97,0.642926797977878,0.926485395163773
"cg26026726","CRBLM-TCTX",0.498196911795088,97,2.07364680375636e-07,2.54591714911448e-06
"cg26057752","CRBLM-TCTX",0.13760982081277,97,0.178905013497023,0.608017763261621
"cg26059632","CRBLM-TCTX",-0.0275567089746474,97,0.788749641342502,0.968129634480989
"cg26060255","CRBLM-TCTX",0.0256953742086407,97,0.802718341975018,0.968943811476432
"cg26063872","CRBLM-TCTX",0.616552402246269,97,1.7741631076117e-11,3.27591534436963e-10
"cg26066361","CRBLM-TCTX",-0.0138433099095643,96,0.893508684521062,0.987960580865019
"cg26073856","CRBLM-TCTX",-0.128004220837925,97,0.211482454610604,0.657291393057476
"cg26081812","CRBLM-TCTX",-0.0705725749864671,97,0.492142014850877,0.87937626734818
"cg26090652","CRBLM-TCTX",-0.116854293484661,97,0.254339721803015,0.708953225604403
"cg26096837","CRBLM-TCTX",0.120770667828324,97,0.238656207498993,0.696873094074677
"cg26104206","CRBLM-TCTX",0.0327399764430503,97,0.750214464231297,0.957055983599292
"cg26104469","CRBLM-TCTX",-0.109504056098062,97,0.285645280957697,0.75034522685981
"cg26105232","CRBLM-TCTX",0.0427103426009145,97,0.677860385542982,0.935048590646055
"cg26116551","CRBLM-TCTX",0.0287733582387649,97,0.779654783695824,0.965871143594701
"cg26119740","CRBLM-TCTX",0.00697382756818395,97,0.94594910131437,0.992364405898684
"cg26119796","CRBLM-TCTX",0.308912035209557,97,0.0020793534258024,0.0157293025274408
"cg26125600","CRBLM-TCTX",0.342414134342164,97,0.000596797409642791,0.00493647240074901
"cg26134665","CRBLM-TCTX",-0.0155247345791986,97,0.880032648600297,0.986736447186505
"cg26135325","CRBLM-TCTX",0.0796023391863755,97,0.438304351997608,0.850683591746543
"cg26143719","CRBLM-TCTX",0.0647137765706212,97,0.528854935327728,0.893406316913987
"cg26149678","CRBLM-TCTX",0.00819141550707709,97,0.936530298390163,0.990102168934429
"cg26151675","CRBLM-TCTX",0.0315950335220213,97,0.758677644588252,0.961310343439458
"cg26154999","CRBLM-TCTX",0.0637844282946301,97,0.534801983180547,0.896433631564248
"cg26155617","CRBLM-TCTX",-0.00307526263670697,97,0.976150594469525,0.996145624035062
"cg26159933","CRBLM-TCTX",-0.0585042839812886,97,0.569207791523879,0.903714946409654
"cg26170660","CRBLM-TCTX",0.111701894151123,97,0.276027160404456,0.740381837505335
"cg26185508","CRBLM-TCTX",0.0120760041628805,97,0.90654523705401,0.988983943340725
"cg26189983","CRBLM-TCTX",-0.0823914039950526,97,0.42237534500885,0.847279883700388
"cg26200585","CRBLM-TCTX",0.0870124352111916,97,0.396731793925695,0.829546194164738
"cg26201213","CRBLM-TCTX",0.32142448033502,97,0.0013261357107798,0.01043553101268
"cg26205432","CRBLM-TCTX",-0.095340582044558,97,0.352919487228755,0.805838556525248
"cg26207503","CRBLM-TCTX",0.472169378514384,97,1.04688459785761e-06,1.20636087566392e-05
"cg26209676","CRBLM-TCTX",0.635430731253443,97,2.71997795976011e-12,5.42838154522337e-11
"cg26215428","CRBLM-TCTX",-0.01005451384951,97,0.922135415267107,0.988983943340725
"cg26215727","CRBLM-TCTX",-0.102101142862196,97,0.319664662434886,0.777607503537144
"cg26218269","CRBLM-TCTX",0.025342635235809,97,0.805372683428579,0.968943811476432
"cg26227005","CRBLM-TCTX",0.0211990722917805,97,0.836710332614433,0.978486434309118
"cg26229607","CRBLM-TCTX",0.0475953240234996,97,0.643403610244863,0.926485395163773
"cg26233209","CRBLM-TCTX",0.0431304771344497,97,0.674869423226273,0.933690035582605
"cg26233253","CRBLM-TCTX",0.162321320640834,97,0.112171270867821,0.453520052043175
"cg26239233","CRBLM-TCTX",0.0919599226723507,97,0.370327951364552,0.819054069828334
"cg26240939","CRBLM-TCTX",0.0149822285196274,97,0.884195241065693,0.986736447186505
"cg26244225","CRBLM-TCTX",0.101548653237098,97,0.322304062503642,0.780030545152162
"cg26245202","CRBLM-TCTX",-0.0323296096124683,97,0.753244469171422,0.958154749230802
"cg26247501","CRBLM-TCTX",-0.064600284028312,97,0.529579412656862,0.893406316913987
"cg26251865","CRBLM-TCTX",0.0534421053617478,97,0.603138764890903,0.911902258974318
"cg26259363","CRBLM-TCTX",0.0678345205205036,97,0.509130184798579,0.886480948001
"cg26264314","CRBLM-TCTX",0.901188837373279,97,2.90452416379608e-36,3.89206237948674e-34
"cg26266326","CRBLM-TCTX",-0.0619456286698603,97,0.546665732828054,0.897289099756604
"cg26267310","CRBLM-TCTX",0.547863597865419,97,6.32380381365127e-09,9.13053114806673e-08
"cg26279025","CRBLM-TCTX",0.198613807501509,97,0.0511479292203786,0.256286098337154
"cg26284390","CRBLM-TCTX",0.152874029447941,97,0.134935820282324,0.517574910739367
"cg26292028","CRBLM-TCTX",-0.0546568541978206,97,0.59491517135814,0.909822281799321
"cg26293512","CRBLM-TCTX",-0.069290793227595,97,0.500057332133075,0.884254880024198
"cg26312920","CRBLM-TCTX",0.0297637734931438,97,0.772272892742095,0.9633671362678
"cg26316946","CRBLM-TCTX",0.335940494614871,97,0.000768031720541683,0.00622118958435318
"cg26322315","CRBLM-TCTX",0.0605459600402038,97,0.555781398285707,0.898929715190317
"cg26323655","CRBLM-TCTX",0.0152731185446356,97,0.881962873620095,0.986736447186505
"cg26365553","CRBLM-TCTX",0.205792568033956,97,0.0431508443034417,0.227902544800835
"cg26366091","CRBLM-TCTX",0.103945058317305,97,0.310956777947473,0.768786129980838
"cg26368842","CRBLM-TCTX",0.262373093732449,97,0.00942533454777638,0.0619115112451978
"cg26372517","CRBLM-TCTX",0.0977051597253161,97,0.341051362504181,0.797373325097012
"cg26385743","CRBLM-TCTX",0.360873706999028,97,0.000282013855643645,0.00248617478001634
"cg26391080","CRBLM-TCTX",0.121799817146988,97,0.234648783654596,0.690702016111231
"cg26414731","CRBLM-TCTX",-0.0788304549936131,97,0.442772061568965,0.851455038691194
"cg26415633","CRBLM-TCTX",0.166068473099312,97,0.104015306651502,0.429793560641063
"cg26415655","CRBLM-TCTX",-0.170167335021014,97,0.0956328079522834,0.406266185956711
"cg26417554","CRBLM-TCTX",0.176585491900657,97,0.0835866452457936,0.370674377681896
"cg26420196","CRBLM-TCTX",0.0146126540147774,97,0.887032757483016,0.987195925397293
"cg26424956","CRBLM-TCTX",-0.0361491181095106,97,0.725192993244345,0.948522539485615
"cg26443244","CRBLM-TCTX",0.00175987811537927,97,0.986350374142433,0.997635019987013
"cg26446827","CRBLM-TCTX",0.00965273989115626,97,0.925237685613181,0.989119296505863
"cg26453588","CRBLM-TCTX",0.139129542670777,97,0.174107393960386,0.600653163316184
"cg26457013","CRBLM-TCTX",-0.0518317151889997,97,0.61411761557572,0.915044928290285
"cg26465611","CRBLM-TCTX",-0.000447100329226828,97,0.996532131274933,0.999644227496915
"cg26465666","CRBLM-TCTX",0.0337404508232018,97,0.742843271461535,0.95463994126332
"cg26470338","CRBLM-TCTX",-0.126063509051437,97,0.218546786095482,0.667742297581635
"cg26482939","CRBLM-TCTX",-0.0765348951481872,97,0.456209224408184,0.862750509062251
"cg26489108","CRBLM-TCTX",-0.0823151785977631,97,0.422806199307841,0.847781562528334
"cg26490372","CRBLM-TCTX",0.0565991051636831,97,0.581872367107891,0.905794559746113
"cg26499286","CRBLM-TCTX",0.33011891294362,97,0.000959178758481625,0.00771860253722948
"cg26507477","CRBLM-TCTX",0.0670375532286764,97,0.514131124820085,0.886480948001
"cg26509022","CRBLM-TCTX",-0.118111120554751,97,0.249231580385379,0.705855140101105
"cg26511321","CRBLM-TCTX",0.45669804116417,97,2.57758093382635e-06,2.89900589439942e-05
"cg26523005","CRBLM-TCTX",0.12200120528089,97,0.233870114136184,0.690702016111231
"cg26527984","CRBLM-TCTX",-0.116801754168049,97,0.254554807748214,0.708953225604403
"cg26531804","CRBLM-TCTX",0.0620624896363095,97,0.545907957828937,0.897289099756604
"cg26532905","CRBLM-TCTX",-0.142897001597992,97,0.162622800784879,0.576929603389623
"cg26537639","CRBLM-TCTX",0.358780277008939,97,0.000307743921009497,0.0026927593088331
"cg26538116","CRBLM-TCTX",-0.0535291073043214,97,0.602548109746458,0.911596978938996
"cg26540515","CRBLM-TCTX",0.131366049745262,97,0.199632469713897,0.637330377636669
"cg26545162","CRBLM-TCTX",0.0236566374986039,97,0.81808973180035,0.969633773602134
"cg26548883","CRBLM-TCTX",-0.129451744352305,97,0.206320208107857,0.64860274221368
"cg26550234","CRBLM-TCTX",-0.00863411237668811,97,0.933107858679018,0.989212445118579
"cg26556134","CRBLM-TCTX",-0.0631834132103377,97,0.538665570426071,0.89721225788817
"cg26556719","CRBLM-TCTX",-0.0361100994566985,97,0.725477801738561,0.948522539485615
"cg26561254","CRBLM-TCTX",0.0941834341335989,97,0.358819911906409,0.810973117768663
"cg26570233","CRBLM-TCTX",0.219197539449499,97,0.0309927263839729,0.17222261462184
"cg26581729","CRBLM-TCTX",0.134003680837974,96,0.193038549850654,0.624439188295735
"cg26583078","CRBLM-TCTX",0.148203983446526,97,0.14741265723331,0.545240822101121
"cg26588422","CRBLM-TCTX",0.40451106124356,97,3.96696343696594e-05,0.000392511783109077
"cg26594488","CRBLM-TCTX",-0.0841661372409719,97,0.412415676742057,0.839154088645837
"cg26606064","CRBLM-TCTX",0.043948729984922,97,0.669058752788034,0.931658111272442
"cg26608332","CRBLM-TCTX",0.0115108992966909,97,0.910900140564051,0.988983943340725
"cg26608667","CRBLM-TCTX",0.0737774199390813,97,0.472644324576618,0.876624768122789
"cg26612644","CRBLM-TCTX",0.0200028690847889,95,0.84742724359248,0.980001766073489
"cg26614073","CRBLM-TCTX",0.110258356919499,97,0.282319516671237,0.748066967902883
"cg26616347","CRBLM-TCTX",0.0587636452159358,97,0.567493770312855,0.903714946409654
"cg26620356","CRBLM-TCTX",0.0689568773148238,97,0.50213020370224,0.884254880024198
"cg26624914","CRBLM-TCTX",-0.0812392951883923,97,0.428914459175334,0.84984082424584
"cg26631477","CRBLM-TCTX",0.390933165442796,97,7.52349268330903e-05,0.0007085377647534
"cg26644395","CRBLM-TCTX",0.0645181633425572,97,0.530103937839138,0.893406316913987
"cg26646370","CRBLM-TCTX",0.0241988270187673,97,0.813994823817244,0.968952065517982
"cg26646411","CRBLM-TCTX",0.124096469854933,97,0.225875560350038,0.678172381748857
"cg26647453","CRBLM-TCTX",0.155640407524174,97,0.127933557411343,0.49964549729715
"cg26656113","CRBLM-TCTX",0.629652031149462,97,4.89488803115756e-12,9.60544973478199e-11
"cg26656135","CRBLM-TCTX",-0.0539019140286885,97,0.600020037606794,0.910710024717109
"cg26660631","CRBLM-TCTX",0.0261582953805845,97,0.799238285776801,0.968943811476432
"cg26661623","CRBLM-TCTX",-0.0525229084830132,97,0.609394773168949,0.91395368100001
"cg26672426","CRBLM-TCTX",0.103656229455614,97,0.31231050053783,0.770547273610708
"cg26673195","CRBLM-TCTX",0.0686007625094931,97,0.504345800440241,0.884254880024198
"cg26674132","CRBLM-TCTX",0.0955963948700252,97,0.351623268583327,0.805231020339747
"cg26675077","CRBLM-TCTX",0.428482515102399,97,1.1951094460878e-05,0.000126525130974081
"cg26683023","CRBLM-TCTX",0.123138458767812,97,0.229506736076405,0.685160147802891
"cg26687173","CRBLM-TCTX",0.486525841491803,97,4.35749124182549e-07,5.17383137320545e-06
"cg26692016","CRBLM-TCTX",0.0058893788121551,97,0.954344294356374,0.993314412013181
"cg26698580","CRBLM-TCTX",0.049112354271318,97,0.632850564535283,0.924056397157683
"cg26699283","CRBLM-TCTX",-0.0118108723663499,97,0.908588102726759,0.988983943340725
"cg26704579","CRBLM-TCTX",0.229028213132387,97,0.0240388807496285,0.139016462041625
"cg26706003","CRBLM-TCTX",-0.140635532898077,97,0.169447081021604,0.591739992547523
"cg26711820","CRBLM-TCTX",-0.0633880251999505,97,0.537348690346267,0.896855999190032
"cg26718122","CRBLM-TCTX",-0.155365395520965,97,0.128616963299649,0.501007938434681
"cg26718420","CRBLM-TCTX",-0.21152630029677,97,0.0375363442139302,0.202118776536547
"cg26728422","CRBLM-TCTX",0.0234780476657289,97,0.819439614525312,0.970497927303968
"cg26746469","CRBLM-TCTX",0.0931565592899523,97,0.364106855032692,0.815006975637171
"cg26750002","CRBLM-TCTX",0.102983898965421,97,0.315476448800854,0.772629005157183
"cg26755793","CRBLM-TCTX",0.00360775585259731,97,0.972022523846376,0.996020458125301
"cg26757722","CRBLM-TCTX",-0.0369064097929423,97,0.719672752408679,0.947309909850323
"cg26777475","CRBLM-TCTX",-0.0153207034572001,97,0.88159778167036,0.986736447186505
"cg26782833","CRBLM-TCTX",0.112630767586763,97,0.272028369059244,0.735197653482527
"cg26789453","CRBLM-TCTX",0.120011646710789,97,0.241642062735912,0.699137121672688
"cg26790059","CRBLM-TCTX",0.10449823233189,97,0.308374738266141,0.766849163556841
"cg26796190","CRBLM-TCTX",-0.0827771356656405,97,0.420198931990152,0.845682183922407
"cg26803305","CRBLM-TCTX",-0.205550450862047,97,0.0434025191665177,0.228973920012338
"cg26804057","CRBLM-TCTX",0.00706929005642248,97,0.945210353735238,0.991952687182427
"cg26806924","CRBLM-TCTX",0.00624696893854459,97,0.951575436432175,0.992981202996246
"cg26808606","CRBLM-TCTX",-0.100602041351233,97,0.326858725107448,0.78656387494664
"cg26817573","CRBLM-TCTX",0.0301187284017206,97,0.769632188470441,0.96295406991847
"cg26822175","CRBLM-TCTX",0.937807635915761,97,1.9452584915805e-45,4.80171701342764e-43
"cg26825412","CRBLM-TCTX",0.0726129798416515,97,0.479679748946791,0.878477312701262
"cg26825755","CRBLM-TCTX",0.102604831203622,97,0.317270560729374,0.774192991582083
"cg26829529","CRBLM-TCTX",0.0698186408054293,97,0.496789715404313,0.882002347162698
"cg26833602","CRBLM-TCTX",0.233379840136033,97,0.0214145871856173,0.125700142553874
"cg26843567","CRBLM-TCTX",0.502549652197072,97,1.56082975450427e-07,1.95729720551471e-06
"cg26847490","CRBLM-TCTX",-0.0753946563461179,97,0.462966626904781,0.86820909615307
"cg26847866","CRBLM-TCTX",0.0325294434827788,97,0.751768495432791,0.957055983599292
"cg26851374","CRBLM-TCTX",0.514575033215236,96,8.17338322595798e-08,1.05022376245871e-06
"cg26851800","CRBLM-TCTX",-0.0463413770215992,97,0.652180423109832,0.926767236522496
"cg26853855","CRBLM-TCTX",0.154060525176904,97,0.131897679255152,0.509555284766609
"cg26861460","CRBLM-TCTX",-0.00932546378855856,97,0.927765555096967,0.989212445118579
"cg26866014","CRBLM-TCTX",0.00505922515308285,97,0.960774296705337,0.994487126332575
"cg26884581","CRBLM-TCTX",-0.0579191300312614,97,0.573083764539071,0.903714946409654
"cg26894575","CRBLM-TCTX",-0.0093436132547451,97,0.927625350211384,0.989212445118579
"cg26900154","CRBLM-TCTX",-0.0933984810821639,97,0.362857006918491,0.814258068156804
"cg26916607","CRBLM-TCTX",-0.175616748294598,97,0.085323185103555,0.375742477122697
"cg26917999","CRBLM-TCTX",0.0158277449926708,97,0.87770909303102,0.986227011526565
"cg26922202","CRBLM-TCTX",0.338183090632019,97,0.000704197665537516,0.00574380356760165
"cg26924825","CRBLM-TCTX",0.0587111210070649,97,0.567840686643156,0.903714946409654
"cg26927807","CRBLM-TCTX",0.0792449197052959,97,0.440369937767515,0.851455038691194
"cg26946769","CRBLM-TCTX",0.0668257466979618,97,0.515464418879622,0.886480948001
"cg26954174","CRBLM-TCTX",0.0567100462092504,96,0.583138577624799,0.905794559746113
"cg26955850","CRBLM-TCTX",0.3734351319121,97,0.000164904094711917,0.00149305058725655
"cg26956535","CRBLM-TCTX",0.145565162132168,97,0.154836180837464,0.561625435520269
"cg26968812","CRBLM-TCTX",-0.0689469312852938,97,0.502192014854164,0.884254880024198
"cg26976437","CRBLM-TCTX",0.447651613129179,97,4.27869593804014e-06,4.73280281825667e-05
"cg26980692","CRBLM-TCTX",-0.0554285821641187,97,0.589717057773209,0.909295122910615
"cg26981881","CRBLM-TCTX",-0.158399953676673,97,0.121229064248211,0.479396552549841
"cg26984624","CRBLM-TCTX",0.062559458305435,97,0.54269114304979,0.89721225788817
"cg26984805","CRBLM-TCTX",0.037144600025348,97,0.717939430554569,0.947309909850323
"cg26987645","CRBLM-TCTX",-0.071263048337258,97,0.487905747817658,0.878477312701262
"cg26989103","CRBLM-TCTX",-0.0145389831804766,97,0.887598558436677,0.987195925397293
"cg27016307","CRBLM-TCTX",0.136190775702863,97,0.183471512724834,0.61297312069873
"cg27016494","CRBLM-TCTX",0.0564108232042542,97,0.58313096407456,0.905794559746113
"cg27016609","CRBLM-TCTX",-0.0154069688722732,97,0.880935979418985,0.986736447186505
"cg27019278","CRBLM-TCTX",-0.0305572960082127,97,0.766373074069173,0.962063858158656
"cg27032184","CRBLM-TCTX",-0.0941471377787855,97,0.359005972754114,0.810973117768663
"cg27032352","CRBLM-TCTX",0.0306130725513745,97,0.765958873628223,0.962063858158656
"cg27034836","CRBLM-TCTX",0.135218324198735,97,0.186649565843006,0.617909338114288
"cg27038439","CRBLM-TCTX",-0.0101127167268218,97,0.921686101249688,0.988983943340725
"cg27041096","CRBLM-TCTX",-0.0613218631049684,97,0.550719137241507,0.898212922232352
"cg27043141","CRBLM-TCTX",-0.0695257503608932,97,0.498601456128693,0.882586832169779
"cg27043873","CRBLM-TCTX",0.496493196309074,97,2.31506211438667e-07,2.8348932941184e-06
"cg27044702","CRBLM-TCTX",0.912175089080139,97,1.39753711359534e-38,2.26015484922833e-36
"cg27056119","CRBLM-TCTX",0.308358424435521,97,0.00212021551861683,0.0159100972517007
"cg27063525","CRBLM-TCTX",0.875577017118623,97,8.91200090537696e-32,8.19554593063097e-30
"cg27063986","CRBLM-TCTX",0.124882290801186,97,0.222927318033183,0.673774521154717
"cg27067618","CRBLM-TCTX",0.106325336874669,97,0.299945850692937,0.758887527641784
"cg27069753","CRBLM-TCTX",0.132861804106745,97,0.194516484533492,0.628726610931826
"cg27089714","CRBLM-TCTX",0.10599240720077,97,0.301470363629682,0.760422380462972
"cg27090087","CRBLM-TCTX",-0.0206545793047467,97,0.840848470675194,0.979897579347981
"cg27091787","CRBLM-TCTX",-0.110060076272055,96,0.285752905341122,0.75034522685981
"cg27094188","CRBLM-TCTX",-0.186757280196522,97,0.0670032886525696,0.315665079313042
"cg27104271","CRBLM-TCTX",0.101544507106776,97,0.322323922495712,0.780030545152162
"cg27105123","CRBLM-TCTX",0.143706443408746,97,0.160230462417629,0.571859996822427
"cg27112247","CRBLM-TCTX",-0.0253549702312993,96,0.806292208540774,0.968943811476432
"cg27117399","CRBLM-TCTX",0.0643219243472389,97,0.531358415955555,0.894176882250287
"cg27119222","CRBLM-TCTX",-0.139915355569963,97,0.171664064670723,0.59461822195146
"cg27120999","CRBLM-TCTX",0.613261385512674,97,2.42916910976515e-11,4.34839813923608e-10
"cg27138018","CRBLM-TCTX",0.0443013296719013,97,0.666560807104422,0.930527694447804
"cg27143049","CRBLM-TCTX",-0.125198630776462,97,0.221748159042989,0.672202627135472
"cg27146152","CRBLM-TCTX",-0.0636364426140765,97,0.535752021686319,0.896754036217506
"cg27153400","CRBLM-TCTX",0.818526168985771,97,1.3398876065686e-24,6.90557458769969e-23
"cg27159719","CRBLM-TCTX",0.0813545982674765,97,0.428257427595737,0.849626918093715
"cg27170159","CRBLM-TCTX",-0.00252231560163381,97,0.980437894079407,0.996803321749928
"cg27177839","CRBLM-TCTX",-0.126103267721973,97,0.218400407938537,0.667742297581635
"cg27182761","CRBLM-TCTX",0.399866111222417,97,4.95345034198583e-05,0.00047999343189904
"cg27190239","CRBLM-TCTX",0.0469327715740103,97,0.648035044332873,0.926767236522496
"cg27196467","CRBLM-TCTX",0.237952260731333,97,0.0189255260790698,0.112783630636388
"cg27202708","CRBLM-TCTX",0.71738834009538,97,1.3798672643896e-16,3.76254504069025e-15
"cg27208307","CRBLM-TCTX",-0.0639521038364223,97,0.533726551248716,0.896092649964291
"cg27210136","CRBLM-TCTX",-0.0695114846894208,97,0.498689787899768,0.882586832169779
"cg27210390","CRBLM-TCTX",0.0452072298117716,97,0.660159793258592,0.928622759233799
"cg27214774","CRBLM-TCTX",0.101858401832624,97,0.320822586793632,0.777735894426219
"cg27219973","CRBLM-TCTX",0.261102012325772,96,0.0101847904361092,0.0665273915673428
"cg27222589","CRBLM-TCTX",0.0176311505956832,97,0.863902252296778,0.985300230701074
"cg27223827","CRBLM-TCTX",-0.0716990552648479,97,0.485240717848119,0.878477312701262
"cg27226618","CRBLM-TCTX",0.113947727696279,97,0.266426065030322,0.725210821237498
"cg27234090","CRBLM-TCTX",-0.106362421280297,97,0.299776351781023,0.758887527641784
"cg27236973","CRBLM-TCTX",0.0301093167864156,97,0.769702172866244,0.96295406991847
"cg27238470","CRBLM-TCTX",0.141400952972266,96,0.169377236372292,0.591739992547523
"cg27239157","CRBLM-TCTX",0.00634129318820342,97,0.950845168384797,0.992981202996246
"cg27243140","CRBLM-TCTX",0.0251779216677342,97,0.806612902371992,0.968943811476432
"cg27244482","CRBLM-TCTX",-0.0844314595969323,97,0.410938572399263,0.837992169900496
"cg27248887","CRBLM-TCTX",-0.0429230428819945,97,0.676345531749294,0.934883744150955
"cg27257987","CRBLM-TCTX",0.574276457807751,97,7.74554477610103e-10,1.24406181506554e-08
"cg27258399","CRBLM-TCTX",0.0272881133313105,97,0.79076135406836,0.96838664533649
"cg27269917","CRBLM-TCTX",-0.0676621039486416,97,0.510209962427507,0.886480948001
"cg27285616","CRBLM-TCTX",-0.0923513404154482,97,0.368285929636342,0.81744486985066
"cg27297176","CRBLM-TCTX",-0.0771043873317462,97,0.452854789177456,0.860942004124364
"cg27299588","CRBLM-TCTX",0.0635888823144446,97,0.53605752683842,0.896754036217506
"cg27301343","CRBLM-TCTX",-0.141117207786671,97,0.1679761376876,0.59056078392417
"cg27305303","CRBLM-TCTX",0.063901712079456,97,0.534049639208982,0.896092649964291
"cg27316956","CRBLM-TCTX",0.0372160062704191,97,0.717420081623544,0.947309909850323
"cg27329371","CRBLM-TCTX",-0.0188783889228785,97,0.854377028662047,0.98273218032491
"cg27337148","CRBLM-TCTX",-0.0371675658971851,97,0.717772382124214,0.947309909850323
"cg27345534","CRBLM-TCTX",0.204061537133882,97,0.0449771736125987,0.233861357253978
"cg27345946","CRBLM-TCTX",0.0687579610593708,97,0.503367151974674,0.884254880024198
"cg27348440","CRBLM-TCTX",0.091809551713848,97,0.371114271291822,0.819054069828334
"cg27356438","CRBLM-TCTX",-0.0345791178734915,97,0.736682022417857,0.950753628271807
"cg27360098","CRBLM-TCTX",0.0988655857126231,97,0.335320146091348,0.794268426852739
"cg27365426","CRBLM-TCTX",-0.0461084289885747,97,0.653816188328254,0.926767236522496
"cg27371741","CRBLM-TCTX",0.0633948662594214,97,0.537304688894996,0.896855999190032
"cg27378216","CRBLM-TCTX",0.018268278257351,97,0.859033954005606,0.984990446299912
"cg27382389","CRBLM-TCTX",-0.102726493247963,97,0.316694023298285,0.77384715246965
"cg27390220","CRBLM-TCTX",-0.102264043740843,97,0.31888910244913,0.776526422890146
"cg27394486","CRBLM-TCTX",0.185584994901513,97,0.0687666374821996,0.322838368159676
"cg27398499","CRBLM-TCTX",0.171433586286971,96,0.0949026757944827,0.404876778189422
"cg27404050","CRBLM-TCTX",-0.0753195176650729,97,0.463413841841688,0.868322380438481
"cg27413508","CRBLM-TCTX",0.394148613175652,97,6.48157461860227e-05,0.000615355970875398
"cg27417997","CRBLM-TCTX",-0.0717162351631908,97,0.485135867261855,0.878477312701262
"cg27418851","CRBLM-TCTX",-0.0523655278033342,97,0.61046873899562,0.91395368100001
"cg27425675","CRBLM-TCTX",0.109798004696733,96,0.286908703023389,0.75034522685981
"cg27433088","CRBLM-TCTX",-0.0910751883142336,97,0.374969034966111,0.820385176250192
"cg27440002","CRBLM-TCTX",-0.0141665358655144,97,0.890459856189431,0.987391870714844
"cg27442349","CRBLM-TCTX",0.071568034954256,97,0.486040744564675,0.878477312701262
"cg27443050","CRBLM-TCTX",-0.0101629300269377,97,0.92129848485284,0.988983943340725
"cg27446233","CRBLM-TCTX",0.0844802485790761,97,0.410667290977814,0.837992169900496
"cg27449489","CRBLM-TCTX",0.0380200855640355,97,0.7115808079091,0.94590403510441
"cg27461196","CRBLM-TCTX",-0.0852708164128921,97,0.406286106059204,0.835372168332248
"cg27470554","CRBLM-TCTX",-0.0244700904459245,97,0.811947964559403,0.968943811476432
"cg27488807","CRBLM-TCTX",-0.0347177900058596,97,0.735664861732005,0.949970019781308
"cg27491887","CRBLM-TCTX",-0.0487540294365354,97,0.635336686495256,0.924389565130533
"cg27495845","CRBLM-TCTX",0.25638695407982,97,0.0112477348068786,0.0719670890099054
"cg27497781","CRBLM-TCTX",-0.0128076843959987,97,0.900910767080769,0.988983943340725
"cg27504117","CRBLM-TCTX",-0.0505625186053527,97,0.622830924701881,0.921393944045561
"cg27504991","CRBLM-TCTX",-0.0785409922217995,97,0.444454072014039,0.852900817408282
"cg27508071","CRBLM-TCTX",0.0435245721713222,97,0.672068423003085,0.932544646119666
"cg27519140","CRBLM-TCTX",0.0622905921750467,97,0.544430324581995,0.897289099756604
"cg27519373","CRBLM-TCTX",0.623597138190632,97,8.94305084337856e-12,1.69124630868732e-10
"cg27519424","CRBLM-TCTX",0.846836978832437,97,8.56159824624335e-28,5.99311877237035e-26
"cg27524460","CRBLM-TCTX",0.0719010626120805,97,0.484008611506146,0.878477312701262
"cg27525902","CRBLM-TCTX",-0.110349153663924,97,0.281920937031344,0.747855879342196
